1,2,3,4,5,6,7,8,9,10,Europalette,Gitterbox,Karton_groß,Karton_klein
20,90,60,70,0,30,20,30,20,50,3,0,11,17
40,20,70,80,70,0,70,90,60,10,2,1,12,22
50,70,50,90,40,50,30,0,100,100,6,1,10,10
60,20,50,100,50,40,20,0,40,30,2,1,11,10
70,30,40,0,50,40,10,10,10,70,4,0,8,9
0,50,90,20,50,90,70,60,60,10,2,0,15,24
10,40,0,0,90,30,50,80,60,90,6,1,9,9
70,0,70,50,80,20,60,70,40,30,2,1,14,21
100,40,10,30,80,40,20,100,50,0,0,1,14,11
70,70,10,50,60,100,10,40,70,0,1,0,15,6
40,60,40,70,0,20,20,100,100,70,5,0,9,17
90,10,60,90,40,80,80,60,60,50,4,1,14,18
90,40,0,40,50,40,40,90,20,0,0,0,16,8
60,20,70,90,60,80,50,90,30,50,3,1,18,22
30,50,90,10,80,80,0,40,20,70,4,1,8,25
40,0,10,30,40,30,50,80,90,80,5,0,13,10
20,90,50,40,40,90,70,90,30,20,1,0,20,20
0,100,30,20,40,50,0,20,30,100,5,0,11,8
30,40,20,70,80,70,70,40,100,90,6,1,15,11
40,100,0,100,80,50,0,0,10,80,4,2,7,0
60,70,50,40,10,100,0,40,80,0,1,0,10,15
0,20,60,100,80,60,80,10,10,30,2,2,10,13
30,30,20,70,0,90,100,0,20,0,0,0,18,7
100,50,20,0,40,0,40,60,20,50,3,0,13,10
20,70,60,90,30,30,30,100,60,20,2,1,7,23
50,60,40,50,90,50,50,90,0,50,3,1,15,16
0,90,40,70,60,90,30,80,100,100,6,0,16,16
40,30,80,50,10,90,100,30,50,20,1,0,21,20
80,90,80,0,100,0,70,80,100,60,4,1,10,24
90,80,80,100,0,0,60,100,40,50,3,1,13,25
30,60,80,10,20,40,60,60,0,30,2,0,10,27
10,0,90,80,40,20,60,30,50,30,2,0,17,22
60,40,100,100,80,70,20,20,20,20,1,2,9,22
10,90,40,10,30,80,20,10,30,90,5,0,12,10
80,60,20,90,10,60,50,90,30,10,1,1,16,13
70,60,20,90,50,40,60,30,30,30,2,1,15,7
10,60,20,100,50,40,50,80,70,0,1,1,12,13
70,70,90,90,20,80,50,0,100,80,5,1,13,20
10,90,60,0,100,10,50,0,100,80,5,1,9,13
30,0,50,100,0,30,100,60,20,60,3,1,10,19
0,10,40,70,30,50,60,20,50,20,1,0,19,10
100,60,80,50,30,10,0,10,10,40,2,0,11,17
70,20,80,70,100,70,60,10,30,90,5,1,18,17
20,60,10,100,30,80,0,0,100,60,4,1,7,4
50,10,70,10,90,30,50,90,30,100,5,1,14,22
100,20,30,10,20,60,50,50,50,20,1,0,19,13
70,60,90,30,10,70,40,70,90,0,1,0,14,26
100,20,40,60,100,60,50,80,50,50,3,1,21,16
10,90,80,30,0,90,70,20,60,50,4,0,15,19
0,30,40,90,0,90,70,100,0,100,5,1,12,17
80,20,0,80,10,0,70,10,0,40,2,0,13,2
80,80,50,50,80,90,60,0,70,40,3,1,17,10
50,20,100,40,50,90,80,70,20,100,5,0,18,27
90,40,0,50,70,90,100,60,10,50,3,1,18,6
100,10,30,60,40,100,30,50,0,40,2,0,16,11
0,100,90,100,0,30,10,40,40,0,0,1,9,22
20,90,50,10,40,0,60,80,60,20,2,0,10,20
90,60,0,40,80,80,100,40,10,30,2,1,17,4
50,100,90,0,30,90,70,50,20,90,5,0,17,23
70,80,0,0,60,40,0,100,30,80,4,0,11,9
60,40,10,10,40,70,30,20,80,30,3,0,11,4
50,100,80,30,100,70,80,70,30,10,1,1,17,23
30,40,60,90,100,0,100,80,90,30,3,2,7,23
90,100,80,50,10,40,90,0,40,60,3,0,19,17
40,70,20,60,90,80,90,70,30,70,4,1,19,11
10,0,70,30,90,50,70,10,30,0,0,1,14,16
40,50,100,50,10,30,0,70,80,90,6,0,7,28
100,60,90,0,60,30,100,100,30,80,4,0,19,27
80,10,70,10,30,0,0,20,60,60,4,0,5,16
40,60,60,100,50,80,30,90,50,60,3,1,16,20
90,40,10,0,60,0,30,20,90,60,4,0,8,4
50,80,30,40,30,0,100,50,70,30,3,0,12,11
60,30,10,40,30,50,70,0,50,80,4,0,19,2
30,20,40,30,50,0,10,80,70,80,5,0,6,19
0,100,60,30,60,0,60,50,100,100,6,0,12,17
100,0,40,50,100,60,20,0,30,90,5,1,13,8
50,70,20,80,10,100,30,0,80,40,3,0,14,5
80,90,10,60,40,80,100,10,20,30,2,0,21,3
10,50,70,0,70,0,70,40,30,100,5,1,10,19
80,50,40,30,0,90,50,70,40,80,4,0,20,15
70,60,50,100,30,20,30,70,0,10,1,1,7,17
50,10,30,30,90,100,30,0,40,30,2,1,15,6
40,40,20,30,70,80,10,60,90,30,3,1,9,10
50,20,50,40,20,60,50,10,100,90,6,0,13,13
30,100,30,70,10,100,100,0,100,10,2,0,17,10
80,20,60,70,60,60,20,70,50,90,5,0,19,19
70,60,10,60,60,100,80,80,30,70,4,0,22,10
80,20,60,70,70,30,40,80,30,30,2,1,17,20
10,50,30,100,70,40,60,40,100,10,2,2,8,11
20,50,100,80,0,80,0,40,90,60,4,0,9,26
70,40,90,40,0,60,100,30,80,90,6,0,13,21
60,90,50,30,80,10,40,10,40,0,0,1,15,11
30,50,50,20,100,10,90,0,50,50,3,1,14,13
20,0,80,90,20,50,70,40,50,10,1,1,14,24
30,60,0,90,90,60,100,20,50,60,3,2,16,5
0,20,30,80,70,80,30,10,30,10,1,1,14,7
60,0,40,0,80,60,60,60,50,10,1,1,14,14
10,80,70,100,20,30,0,70,40,60,3,1,8,24
0,80,60,10,80,80,70,20,40,60,3,1,17,14
30,40,90,10,50,80,0,0,40,50,3,0,12,21
20,30,100,80,70,90,80,90,40,40,2,1,19,30
60,20,80,10,0,20,0,60,80,50,4,0,4,22
10,20,20,80,20,70,0,0,60,50,4,0,9,7
50,40,40,60,80,90,60,10,10,30,2,1,16,9
80,40,60,10,30,50,70,10,10,0,0,0,15,13
60,80,100,20,10,0,90,100,90,30,3,0,10,30
20,40,30,10,50,20,90,0,60,80,5,0,11,8
70,60,60,70,70,0,30,60,30,90,5,1,12,18
100,0,90,80,90,40,90,10,0,70,4,1,15,19
30,0,10,100,80,100,0,30,30,30,2,2,8,8
30,90,30,70,0,30,70,10,50,90,5,0,19,10
70,70,80,0,40,40,90,0,50,10,1,0,18,16
0,50,40,20,90,10,40,0,10,0,0,1,9,8
0,80,10,90,30,90,100,60,0,10,1,1,14,8
0,100,100,100,10,0,60,70,70,100,6,1,7,28
10,80,20,0,100,10,40,0,70,40,3,1,8,5
50,100,50,100,0,50,20,100,90,100,6,1,7,19
10,50,20,100,60,10,50,20,70,10,2,1,11,7
50,80,10,20,40,30,100,90,20,10,1,0,16,10
10,10,90,100,0,80,10,100,60,20,2,1,6,28
60,70,0,70,0,50,0,90,50,40,2,0,15,8
70,30,30,60,0,90,70,10,20,20,1,0,18,7
100,50,50,80,60,100,90,50,60,40,3,0,22,15
40,90,20,60,10,0,40,20,20,100,5,0,13,7
70,30,20,80,60,40,10,40,60,100,6,0,12,8
90,50,20,90,70,60,10,30,50,60,3,2,12,7
20,10,20,100,40,90,30,100,20,60,3,1,12,15
10,10,20,70,50,100,20,60,30,0,0,0,16,11
50,100,20,10,0,30,20,60,80,50,4,0,7,10
30,50,60,50,40,20,70,20,50,0,0,0,18,17
70,100,50,0,0,50,0,40,80,40,3,0,6,14
90,50,80,0,100,50,30,40,90,80,5,1,8,20
90,30,10,30,30,80,20,60,0,50,3,0,11,8
40,50,30,40,0,10,100,30,50,70,4,0,16,9
20,30,100,90,80,90,90,80,90,70,5,2,12,30
90,20,100,100,10,70,80,80,30,90,5,1,15,29
40,50,60,70,70,60,80,60,20,40,2,1,16,18
80,50,20,20,80,70,30,50,70,100,6,1,10,9
60,80,70,100,10,30,20,60,70,50,4,1,6,21
100,80,40,40,90,50,10,100,50,90,5,1,16,17
30,40,40,100,100,20,70,10,60,0,1,2,8,12
20,100,100,100,50,70,70,50,70,70,5,1,14,27
20,60,0,20,50,40,100,80,60,90,6,0,13,10
60,40,60,30,30,0,0,30,70,0,1,0,5,15
0,50,30,100,60,30,30,0,20,30,2,1,10,6
80,40,90,60,0,40,80,10,20,10,1,0,15,19
50,70,0,10,100,60,70,10,70,90,6,1,13,1
30,90,0,30,100,80,60,20,90,60,4,1,13,5
20,50,20,80,60,0,80,10,90,20,2,0,13,7
60,50,70,30,20,70,0,40,60,70,5,0,8,20
100,0,30,30,70,100,90,60,60,50,4,1,16,12
40,90,10,100,80,10,50,90,0,20,1,2,10,10
70,20,100,40,10,70,80,90,50,0,0,0,18,29
100,100,60,80,40,50,80,10,60,30,3,0,19,13
20,50,100,30,100,0,10,20,30,70,4,1,7,24
20,60,30,100,0,20,80,40,100,0,1,1,8,12
70,50,50,100,50,100,90,90,30,90,5,1,18,18
60,80,0,60,0,20,100,80,70,0,1,0,13,8
100,80,80,50,80,40,60,50,90,40,3,1,15,21
50,90,30,70,20,80,70,10,90,90,6,0,17,9
10,20,100,20,50,20,20,60,90,10,2,0,6,27
70,50,10,70,80,20,60,80,80,20,2,1,12,10
90,70,30,40,0,80,60,10,40,90,5,0,19,7
50,60,80,0,50,20,70,90,40,50,3,0,16,24
60,50,20,60,40,10,50,20,40,20,1,0,18,6
90,60,100,0,20,0,20,70,90,50,4,0,5,29
80,100,20,40,50,20,20,70,100,60,4,0,10,11
20,0,50,100,40,90,80,50,70,100,6,1,12,17
10,70,40,50,10,30,10,90,20,70,4,0,10,18
90,60,30,80,90,0,60,100,60,70,5,1,13,15
70,90,80,70,100,90,90,90,90,80,5,1,18,24
100,10,100,90,80,80,0,60,100,30,3,2,8,26
30,10,0,10,60,70,10,100,70,60,4,0,10,12
40,100,40,100,70,70,30,40,60,90,6,2,9,12
90,60,100,90,0,10,60,0,20,80,4,1,12,20
20,50,70,30,90,10,50,60,60,20,2,1,10,22
70,70,60,70,10,10,40,100,60,50,4,0,13,22
90,90,0,30,90,20,40,40,10,100,5,1,13,4
80,80,30,30,30,0,80,30,30,50,3,0,15,9
100,70,90,40,60,80,90,10,10,80,4,0,21,19
70,60,100,100,0,50,50,30,50,70,4,1,17,23
20,30,100,80,30,0,30,20,70,40,3,0,8,24
50,60,70,40,20,50,0,0,50,70,4,0,13,16
0,0,50,80,90,40,30,80,90,70,5,1,8,18
90,70,10,100,100,10,60,60,20,30,2,2,12,8
30,20,80,40,80,50,70,10,30,40,2,1,15,20
80,10,60,30,50,80,10,100,10,90,5,0,13,21
90,70,10,20,50,10,80,0,30,60,3,0,16,2
20,60,40,40,80,80,30,80,60,20,2,1,10,18
30,80,100,0,30,50,0,100,10,20,1,0,7,32
40,50,60,70,20,50,60,30,0,70,4,0,14,17
80,30,100,30,80,10,60,90,50,90,5,1,16,28
50,80,40,50,70,10,90,90,90,60,4,1,13,16
80,10,100,70,30,70,20,0,20,60,3,0,15,20
80,40,90,70,90,90,20,40,70,90,6,1,13,22
0,70,30,100,50,80,0,0,10,30,2,1,9,6
80,100,40,20,100,100,60,70,10,80,4,1,16,15
40,60,40,70,40,10,10,30,50,20,1,0,16,11
10,80,70,30,80,50,70,40,80,90,6,1,13,19
0,50,60,50,70,90,100,20,60,60,4,1,15,14
60,70,30,0,90,30,100,30,100,0,1,1,11,9
70,80,80,60,20,0,30,80,10,90,5,0,9,26
20,0,90,60,10,10,10,80,40,50,3,0,9,29
0,50,50,40,60,90,0,0,90,70,5,0,11,10
0,100,0,70,10,60,50,60,60,10,2,0,15,7
10,70,10,90,90,30,70,50,100,90,6,2,10,8
20,50,10,70,50,50,20,10,0,50,3,0,11,5
0,40,60,40,80,100,60,100,10,20,1,1,14,21
40,40,30,90,50,100,40,60,30,20,1,1,17,12
0,0,20,80,30,10,0,0,80,100,6,0,6,4
50,20,50,20,80,50,70,60,40,20,1,1,16,16
20,60,30,60,10,50,10,70,10,100,5,0,10,16
60,60,20,60,10,90,100,30,80,40,3,0,17,8
60,30,0,40,90,90,0,0,0,70,4,1,9,0
60,60,40,100,20,60,50,90,0,50,3,1,12,18
50,20,90,70,100,90,10,100,80,30,3,1,12,27
10,40,50,100,0,70,0,40,30,90,5,1,8,15
20,80,30,40,40,70,20,100,60,90,6,0,11,17
10,100,100,40,70,90,0,90,20,0,0,1,11,29
60,50,60,80,80,90,0,70,30,50,3,1,14,19
90,30,90,30,70,0,40,90,20,70,4,1,12,26
10,50,30,10,40,70,30,20,20,100,5,0,12,9
30,90,0,20,0,60,40,20,90,10,2,0,11,5
100,10,0,100,90,80,100,50,40,10,1,2,18,5
30,70,30,60,90,30,60,10,20,60,3,1,14,10
10,80,40,0,10,40,20,90,0,40,2,0,5,18
80,0,20,80,30,20,20,100,80,50,4,0,9,13
30,50,50,10,100,80,40,100,90,90,6,1,11,22
60,100,10,0,100,10,0,70,30,100,5,1,7,9
100,100,70,70,100,80,40,30,100,10,2,1,18,17
20,0,40,60,90,10,100,50,50,100,5,1,15,15
50,90,60,60,100,30,60,80,60,40,3,1,13,20
40,0,30,50,30,20,90,30,0,60,3,0,12,9
100,80,80,0,30,50,100,70,90,40,3,0,15,23
0,50,40,60,40,10,30,30,50,10,1,0,14,11
90,50,100,70,10,60,80,50,40,10,1,0,19,26
40,40,10,10,80,70,90,50,0,50,3,1,13,7
50,60,70,70,50,80,20,80,10,70,4,0,15,22
60,0,60,60,30,80,50,30,0,10,1,0,15,15
40,40,40,80,0,100,0,0,0,80,4,0,11,8
0,100,50,10,70,20,40,80,20,10,1,1,11,18
60,0,80,80,100,20,30,60,60,50,4,1,8,22
10,70,50,0,60,100,60,90,0,0,0,0,15,19
40,40,100,100,100,100,60,70,100,40,3,2,12,27
80,60,90,90,30,20,20,40,10,30,2,1,8,22
0,90,10,50,0,20,90,50,0,60,3,0,12,7
60,80,50,40,0,20,80,20,40,20,1,0,15,12
40,20,10,50,60,10,0,80,50,70,4,0,14,10
10,60,20,70,0,10,0,50,30,40,2,0,10,10
70,40,10,50,100,100,70,70,20,30,2,1,18,9
50,40,20,60,60,90,70,70,90,90,6,0,19,11
30,90,0,60,30,20,50,70,60,40,3,0,13,10
70,30,40,60,70,20,60,70,20,70,4,1,13,15
90,0,70,70,90,10,40,80,0,70,4,1,12,22
50,100,10,40,50,80,40,30,70,40,3,0,16,5
20,30,20,0,0,40,100,0,30,30,2,0,12,6
20,30,60,70,80,10,40,90,80,80,5,1,11,22
70,50,80,10,50,100,80,60,30,0,0,0,18,22
90,70,50,10,20,80,60,80,0,10,1,0,14,20
20,40,0,70,70,0,40,20,30,70,4,1,13,4
20,90,50,80,40,100,90,0,60,30,3,0,19,12
90,0,60,50,70,80,60,60,10,80,4,1,15,18
10,0,60,40,90,60,20,100,80,10,2,1,6,22
0,90,30,20,100,30,30,70,60,80,5,1,7,13
10,60,60,0,90,10,90,0,100,100,6,1,9,13
60,0,60,70,0,90,0,100,100,80,5,0,10,21
80,10,60,50,60,100,0,90,0,80,4,0,14,20
30,100,50,100,70,0,70,60,10,30,2,2,9,19
0,90,40,0,10,50,10,40,70,70,5,0,6,13
40,60,10,0,50,100,80,0,70,100,6,0,15,2
80,100,60,40,10,40,60,50,80,100,6,0,13,18
70,10,10,10,20,0,0,100,100,20,2,0,3,13
40,90,100,10,50,50,80,0,90,0,1,0,14,20
30,80,10,20,30,50,60,80,0,20,1,0,12,13
50,10,10,20,20,50,100,40,60,60,4,0,12,8
30,80,0,40,20,90,80,50,70,0,1,0,14,10
0,100,0,10,70,20,50,40,0,0,0,1,10,4
80,20,50,60,10,40,50,10,40,10,1,0,18,12
70,90,0,50,80,20,50,50,30,50,3,1,16,5
10,90,60,10,30,50,100,10,10,70,4,0,14,14
0,50,10,100,60,0,50,100,60,40,3,1,10,11
70,10,90,10,100,100,90,90,10,20,1,1,15,26
100,70,90,30,40,60,80,20,0,100,5,0,17,20
70,90,90,60,70,100,50,20,40,70,4,1,21,20
0,70,40,80,70,90,70,70,30,70,4,1,20,15
30,50,20,40,100,90,0,20,60,10,2,1,8,9
10,50,70,70,0,0,100,100,90,90,6,0,11,24
30,100,20,10,60,70,40,50,40,100,5,0,19,12
10,60,20,50,30,100,30,60,100,100,6,0,13,11
60,20,80,0,50,40,0,20,80,40,3,0,6,18
50,90,80,70,90,80,10,90,80,10,2,1,12,24
20,60,10,0,10,0,20,0,60,50,4,0,3,5
10,80,90,20,60,10,40,0,50,20,1,0,17,19
20,50,80,20,40,10,20,20,90,70,5,0,6,20
20,0,20,30,90,90,90,80,10,40,2,1,14,14
50,50,90,90,70,90,10,80,10,30,2,2,9,26
0,70,60,80,40,0,20,70,80,0,1,0,9,19
10,60,40,80,80,50,70,0,10,90,5,1,16,9
0,20,80,60,0,50,30,50,40,20,1,0,13,21
0,60,20,70,80,90,40,60,60,30,3,1,16,10
0,100,20,50,0,0,40,30,80,10,2,0,10,7
30,70,20,10,100,90,80,40,90,100,6,1,13,11
70,30,60,60,50,80,80,80,30,20,1,0,19,20
100,80,20,40,0,70,60,90,60,90,6,0,16,12
60,90,100,20,60,0,60,40,100,70,5,0,12,24
10,20,80,70,50,20,50,60,90,100,6,0,14,23
80,40,20,20,60,70,100,90,80,10,2,0,17,12
80,40,40,30,90,40,0,50,80,40,3,1,7,13
70,20,40,20,10,20,60,30,0,30,2,0,9,12
20,20,50,90,30,60,100,20,30,10,1,1,14,14
90,100,70,0,10,100,70,60,40,50,3,0,19,21
80,80,60,0,100,0,80,100,40,80,4,1,13,21
0,40,80,90,20,50,70,90,80,100,6,1,10,26
30,50,100,90,10,90,50,80,40,100,5,1,16,32
90,60,30,60,90,50,70,100,100,20,2,1,16,15
0,70,20,80,90,50,0,50,20,60,3,1,11,9
70,70,20,80,100,90,10,60,10,70,4,1,14,10
70,60,20,90,30,10,50,80,90,0,1,1,11,12
100,80,100,70,100,50,60,0,80,20,2,1,17,20
100,0,40,40,100,0,90,20,0,0,0,1,11,10
30,80,20,70,40,40,60,60,70,70,5,0,15,13
80,50,30,80,50,60,50,80,30,30,2,0,21,14
80,20,60,90,10,10,40,100,20,40,2,1,11,22
40,100,40,60,30,30,50,90,50,100,5,0,20,16
90,20,40,50,0,80,30,40,100,90,6,0,12,12
90,70,10,0,90,0,0,20,20,80,4,1,6,4
90,80,100,0,90,80,60,40,10,100,5,1,14,24
0,50,70,10,40,10,70,10,80,90,6,0,11,15
0,60,80,90,70,90,0,60,10,70,4,2,8,22
90,40,30,70,0,80,10,40,60,50,4,0,12,10
30,60,50,60,0,30,20,70,50,50,3,0,13,20
20,10,20,50,100,100,90,70,70,0,1,1,15,13
100,50,80,80,70,70,50,100,40,30,2,1,22,25
0,40,80,80,30,50,60,70,0,60,3,0,14,23
20,50,100,100,20,30,90,10,0,70,4,1,9,25
0,70,90,50,90,10,30,60,20,80,4,1,10,24
0,40,10,50,70,10,50,50,100,10,2,1,11,7
90,10,70,80,80,10,20,30,20,10,1,1,11,17
60,60,90,30,40,0,10,0,70,10,2,0,8,18
60,10,0,60,50,30,10,60,20,0,0,0,12,6
80,10,70,40,70,30,80,10,50,10,1,1,17,15
60,90,50,90,50,60,60,90,10,70,4,1,14,18
90,60,100,60,0,30,10,90,0,90,5,0,10,28
90,60,100,0,100,90,10,10,40,50,3,1,14,21
80,100,30,30,40,0,100,30,80,20,2,0,14,9
100,90,70,80,30,90,50,30,10,40,2,0,22,17
0,80,40,70,50,20,50,80,80,0,1,0,15,16
0,20,100,40,60,20,0,40,0,70,4,0,7,24
70,70,50,100,60,40,60,40,50,60,3,1,18,14
60,50,40,50,0,90,100,30,70,10,2,0,16,11
20,10,100,70,60,80,30,90,100,30,3,0,14,30
50,20,80,60,60,80,80,30,10,20,1,0,18,19
0,80,50,100,80,20,20,0,70,20,2,2,4,10
20,50,0,30,90,70,70,90,30,90,5,1,16,10
60,80,0,80,40,30,10,0,10,70,4,0,13,0
20,20,0,70,80,60,50,70,40,60,3,1,18,9
0,10,0,30,20,80,30,80,30,60,3,0,12,10
80,40,30,70,80,10,30,50,30,100,5,1,13,11
100,90,70,10,20,20,10,70,20,40,2,0,10,23
30,30,70,0,40,0,30,30,0,70,4,0,5,20
50,70,60,20,40,30,50,30,60,60,4,0,14,15
10,30,100,0,30,80,40,20,30,100,5,0,14,23
70,60,90,100,80,10,100,30,100,10,2,2,10,21
90,100,10,90,50,60,100,30,10,80,4,1,16,5
0,90,100,100,10,70,40,50,20,50,3,1,13,26
60,10,70,10,50,40,20,40,60,50,4,0,8,18
0,90,70,50,20,30,40,10,50,20,1,0,17,17
80,70,80,20,30,80,50,0,10,20,1,0,17,16
80,20,60,90,100,20,90,30,70,30,3,2,10,15
90,30,10,10,30,10,10,100,40,80,4,0,11,11
40,0,50,80,90,50,30,80,70,100,6,1,10,18
0,60,70,0,10,20,10,90,90,90,6,0,4,23
60,60,30,10,70,100,80,40,10,100,5,1,15,10
20,70,60,80,50,50,70,20,70,30,3,0,17,16
60,30,30,80,60,0,0,40,50,40,2,0,14,10
0,80,50,50,100,90,20,80,90,50,4,1,11,18
60,40,70,50,30,70,70,60,40,50,3,0,20,20
30,70,70,80,10,80,50,60,90,10,2,0,16,24
0,60,70,20,10,40,40,50,30,10,1,0,13,20
70,80,0,100,90,30,10,0,20,60,3,2,8,0
30,0,50,10,10,0,30,20,40,50,3,0,7,16
20,0,50,90,60,10,40,10,70,10,2,1,9,13
10,60,60,10,70,60,40,50,40,0,0,1,15,18
80,20,100,10,100,40,10,50,30,10,1,1,10,25
10,30,50,10,90,70,50,30,90,60,4,1,12,14
100,30,90,100,40,80,60,90,60,80,5,1,15,26
30,20,0,70,90,90,30,30,70,100,6,1,12,6
80,0,50,40,80,80,90,0,40,20,1,1,18,10
90,80,30,50,50,80,40,80,20,50,3,0,20,14
80,100,60,60,10,10,10,0,20,30,2,0,11,13
70,60,30,70,90,30,80,80,80,20,2,1,14,14
100,70,80,70,20,40,100,80,30,100,5,0,20,26
40,70,0,20,90,40,10,90,50,30,2,1,12,8
80,50,20,0,100,90,60,20,40,30,2,1,17,6
10,50,20,50,60,80,70,40,100,40,3,0,17,9
40,0,0,90,40,80,80,40,20,80,4,1,14,4
10,30,20,100,30,10,0,0,90,70,5,1,3,5
80,60,0,30,40,40,50,20,30,90,5,0,19,2
100,0,70,50,80,20,50,50,60,20,2,1,13,19
20,20,40,100,80,0,100,0,70,70,5,2,7,10
50,10,100,0,40,50,50,20,80,70,5,0,13,22
90,10,60,100,60,100,30,30,80,40,3,1,13,15
70,100,90,30,70,30,60,10,60,0,1,1,12,19
100,70,100,70,40,40,0,60,100,90,6,0,13,26
20,40,90,20,0,70,100,70,10,10,1,0,13,27
40,10,30,60,30,50,30,30,100,70,5,0,11,9
80,20,90,0,30,0,10,20,20,80,4,0,7,20
20,80,90,20,100,60,20,50,30,60,3,1,10,25
40,80,50,70,50,90,100,80,40,60,3,0,24,18
50,70,10,70,70,20,100,80,20,50,3,1,16,10
60,20,0,100,40,70,80,80,90,10,2,1,13,8
60,0,0,90,90,70,0,70,40,40,2,2,9,7
90,70,10,90,30,10,90,70,60,80,5,1,12,9
90,30,90,50,80,30,50,90,50,40,2,1,19,26
40,10,20,10,100,0,20,80,50,100,5,1,9,12
90,20,60,70,40,40,20,30,30,40,2,0,15,15
40,40,40,40,0,20,30,40,50,90,5,0,12,12
60,40,60,40,60,0,30,100,90,20,2,0,9,21
80,90,100,60,40,90,60,70,100,30,3,0,19,27
70,100,80,10,60,100,10,50,0,20,1,0,13,21
100,30,50,100,50,20,90,90,70,100,6,1,13,18
80,80,80,100,10,100,90,90,80,100,6,1,15,25
20,10,40,90,0,40,20,100,40,40,2,1,8,19
20,100,20,70,70,40,80,50,80,20,2,1,13,11
100,100,60,60,20,60,90,0,90,70,5,0,17,14
50,50,70,90,80,20,70,90,60,70,5,2,9,22
60,100,0,60,60,70,70,10,50,50,3,0,24,1
30,30,50,50,70,30,10,100,50,50,3,1,12,22
100,60,100,20,70,90,70,90,20,30,2,1,19,28
70,10,0,70,100,30,60,60,30,80,4,1,16,6
100,60,80,90,90,30,80,20,60,80,5,2,12,18
10,100,100,50,60,40,10,90,70,0,1,0,11,29
100,0,100,50,70,100,60,20,0,60,3,1,16,22
10,90,30,20,30,70,90,90,80,60,4,0,14,15
80,20,80,60,30,20,20,50,70,30,3,0,9,21
100,30,30,60,0,0,30,50,70,70,5,0,9,11
100,70,50,90,20,10,0,70,10,30,2,1,7,19
80,0,60,20,90,20,40,40,80,90,6,1,9,16
50,20,90,10,10,10,60,50,20,50,3,0,11,24
50,20,30,50,0,50,50,100,80,0,1,0,14,15
30,90,70,20,80,70,0,60,0,10,1,1,7,23
90,50,0,80,30,20,90,70,60,30,3,0,15,7
90,100,40,90,40,0,0,30,20,20,1,1,8,11
20,0,60,10,40,70,30,100,40,50,3,0,13,23
20,60,20,50,10,90,30,100,70,40,3,0,12,16
60,80,80,90,20,80,80,90,30,40,2,1,15,26
20,80,0,20,100,80,40,40,10,100,5,1,13,6
50,70,30,0,100,10,20,100,0,70,4,1,5,15
10,30,50,90,20,50,50,70,40,0,0,1,14,20
60,40,0,90,40,10,40,30,40,30,2,1,14,3
100,0,0,90,80,80,70,60,10,30,2,2,14,6
90,40,50,90,50,70,80,10,60,50,4,1,14,11
100,50,10,50,40,40,30,40,60,20,2,0,13,6
80,90,90,80,80,10,30,0,90,50,4,1,11,18
0,90,70,0,70,40,60,80,20,60,3,1,11,22
40,20,90,30,90,70,90,40,60,90,6,1,14,22
10,10,100,90,40,90,0,0,90,80,5,1,8,21
10,50,20,50,10,60,0,40,80,20,2,0,7,10
10,60,50,60,70,50,20,40,80,20,2,1,9,15
80,60,60,30,10,10,30,80,100,30,3,0,9,21
0,60,70,80,100,10,50,30,90,0,1,1,13,17
40,100,50,40,20,100,40,70,90,0,1,0,15,19
100,90,100,10,10,30,50,40,30,60,3,0,17,25
80,0,30,60,70,100,30,80,0,30,2,1,12,14
60,70,30,100,0,30,50,70,80,80,5,1,11,13
40,40,30,100,40,70,90,90,70,60,4,1,14,14
40,40,70,0,60,0,70,30,80,70,5,0,11,17
30,10,10,60,30,70,30,30,0,80,4,0,11,8
30,80,30,70,0,100,30,40,30,30,2,0,16,13
20,70,10,60,10,30,70,20,40,100,5,0,17,7
50,60,100,30,60,30,20,80,0,40,2,0,11,28
70,70,50,30,10,50,0,80,60,10,2,0,8,19
20,90,50,90,100,20,0,100,40,90,5,2,7,21
80,40,10,80,90,40,50,10,30,60,3,1,18,3
20,100,60,60,0,30,20,60,50,40,2,0,13,20
100,0,40,70,100,60,20,30,90,70,5,1,11,11
30,80,50,100,90,30,90,30,60,90,6,2,10,16
10,60,40,30,20,90,30,80,90,90,6,0,11,19
50,10,70,50,30,100,80,100,40,60,3,0,20,23
30,100,80,50,90,100,80,10,80,40,3,1,15,20
70,70,0,80,50,40,10,90,60,80,5,0,12,8
50,20,10,50,100,70,80,70,60,0,1,1,14,9
30,30,80,80,30,20,40,80,60,60,4,0,12,27
30,40,0,30,60,10,90,70,70,10,2,0,13,10
30,60,0,50,20,30,10,60,10,10,1,0,9,11
30,60,10,50,50,20,40,90,80,40,3,0,13,13
90,10,10,50,80,30,0,80,70,30,3,1,8,10
100,100,50,40,90,20,30,100,60,0,1,1,10,19
10,20,90,0,90,90,40,10,100,90,6,1,11,20
90,70,80,90,70,60,40,10,10,100,5,2,13,17
50,10,90,50,0,10,70,90,90,90,6,0,12,26
80,90,90,40,40,40,30,0,20,30,2,0,14,18
30,40,30,30,60,20,70,20,80,60,4,0,13,11
10,100,80,10,70,90,40,60,60,90,6,1,13,23
80,30,50,0,70,100,70,70,20,20,1,1,16,17
30,90,70,90,0,80,0,30,70,70,5,1,6,20
40,60,30,40,90,30,40,20,10,10,1,1,13,8
60,40,100,40,60,20,10,70,40,70,4,0,13,27
